"000110702529";"Fisher Price Inc.";"Equipamento de Radiocomunicação de Radiação Restrita";"K4073";"K4073";"05/10/2017";"29/03/2011"
"002101506008";"Centrepoint (XIAMEN) Imp and Exp Co., Ltd";"Equipamento de Radiocomunicação de Radiação Restrita";"CD5001A-2";"CD5001A-2";"05/10/2017";"30/06/2018"
"000110902318";"IDEAL INDUSTRIA  E COMERCIO DE ANTENAS LTDA";"Antena Direcional                                                               ";"PB6027";"PB6027";"05/10/2017";"08/01/2011"
"000110902318";"IDEAL INDUSTRIA  E COMERCIO DE ANTENAS LTDA";"Antena Direcional                                                               ";"PB1227";"PB1227";"05/10/2017";"08/01/2011"
"002131503257";"Huawei Technologies Co. Ltd";"Equipamento de Rede de Dados";"NE40E-X8A";"NE40E-X8A";"05/10/2017";""
"000110902318";"IDEAL INDUSTRIA  E COMERCIO DE ANTENAS LTDA";"Antena Direcional                                                               ";"PB2627";"PB2627";"05/10/2017";"08/01/2011"
"002151005845";"Bently Nevada, Inc.";"Transceptor de Radiação Restrita                                                ";"185511-01 - Remote Mounted  Manager Gateway ";"185511-01 - Remote Mounted  Manager Gateway ";"05/10/2017";"12/11/2012"
"002181709172";"Citrix Systems, Inc";"Equipamento de Rede de Dados";"512-2";"512-2";"05/10/2017";""
"000111005801";"PINETREE IND. E COM. DE PRODUTOS ELETRÔNICOS LTDA";"Amplificador de Potência RF";"PT-PA 2.5-25W";"PT-PA 2.5-25W";"05/10/2017";"23/02/2014"
"002201402386";"Arcadyan Technology Corporation";"Modem Digital XDSL";"AR7516ALW";"AR7516ALW";"05/10/2017";"16/09/2017"
"000111005801";"PINETREE IND. E COM. DE PRODUTOS ELETRÔNICOS LTDA";"Amplificador de Potência RF";"PT-PA 2.5-10W";"PT-PA 2.5-10W";"05/10/2017";"23/02/2014"
"002201402386";"Arcadyan Technology Corporation";"Modem Digital XDSL";"AR7516ALWT";"AR7516ALWT";"05/10/2017";"16/09/2017"
"002211709026";"Robert Bosch GmbH";"Transceptor de Radiação Restrita                                                ";"DCU 100";"";"05/10/2017";"25/01/2019"
"000111101925";"LG Electronics Inc.";"Transceptor de Radiação Restrita                                                ";"LAN8920EKSL";"LAN8920EKSL";"05/10/2017";"27/01/2013"
"000111205908";"Check Point Software Technologies, Ltd.";"Equipamento de Rede de Dados";"T-110";"T-110";"05/10/2017";""
"002221001397";"Siae Microelettronica S. P. A.               ";"Modem para Transceptor Digital                                                  ";"ALCplus2 IDU ";"";"05/10/2017";"25/01/2018"
"002271710304";"Omron Healthcare Co., Ltd.";"Transceptor de Radiação Restrita                                                ";"HN-290T";"";"05/10/2017";"04/04/2019"
"002331507972";"Advance Tecnologia Ltda";"Estação Terminal de Acesso";"MC-1T";"MC-1T";"05/10/2017";"22/06/2018"
"002331507972";"Advance Tecnologia Ltda";"Estação Terminal de Acesso";"MC-1T Slim";"MC-1T Slim";"05/10/2017";"22/06/2018"
"000111300502";"MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA";"Transceptor de Radiação Restrita                                                ";"S11-HD";"S11-HD";"05/10/2017";"14/01/2015"
"002331507972";"Advance Tecnologia Ltda";"Estação Terminal de Acesso";"Autonomus";"Autonomus";"05/10/2017";"22/06/2018"
"002361601261";"Juniper Networks Inc.";"Equipamento para Interconexão de Redes";"SRX340";"SRX340";"05/10/2017";""
"002361601261";"Juniper Networks Inc.";"Equipamento para Interconexão de Redes";"SRX320";"SRX320";"05/10/2017";""
"000111402812";"Renishaw PLC";"Transceptor de Radiação Restrita                                                ";"RMP60MQ";"RMP60MQ";"05/10/2017";"02/01/2018"
"002361601261";"Juniper Networks Inc.";"Equipamento para Interconexão de Redes";"SRX345";"SRX345";"05/10/2017";""
"002381508346";"Astec International Limited";"Carregador de Bateria para Telefone Celular                                     ";"PWRS-14000-241R";"PWRS-14000-241R";"05/10/2017";"18/06/2017"
"002381601261";"Juniper Networks Inc.";"Equipamento de Rede de Dados";"MX150";"MX150";"05/10/2017";""
"002381601261";"Juniper Networks Inc.";"Equipamento de Rede de Dados";"NFX250";"NFX250";"05/10/2017";""
"000111505855";"HBL Industria e Comercio De Antenas Ltda";"Antena Ponto a Ponto                                                            ";"HA03D180";"HA03D180";"05/10/2017";"30/12/2016"
"000111505855";"HBL Industria e Comercio De Antenas Ltda";"Antena Ponto a Ponto                                                            ";"HA06D180";"HA06D180";"05/10/2017";"30/12/2016"
"002421603109";"Asustek Computer Inc.";"Transceptor de Radiação Restrita                                                ";"ZB551KL (Zenfone Live)";"ZB551KL (Zenfone Live)";"05/10/2017";"18/05/2018"
"000111505855";"HBL Industria e Comercio De Antenas Ltda";"Antena Ponto a Ponto                                                            ";"HA09D180";"HA09D180";"05/10/2017";"30/12/2016"
"002431500419";"Rohde & Schwarz GmbH & Co.KG";"Transmissor de Televisão Digital Terrestre                                      ";"THU9 13.5kW";"THU9 13.5kW";"05/10/2017";"03/03/2019"
"002431500419";"Rohde & Schwarz GmbH & Co.KG";"Transmissor de Televisão Digital Terrestre                                      ";"THU9 18kW";"THU9 18kW";"05/10/2017";"03/03/2019"
"002431500419";"Rohde & Schwarz GmbH & Co.KG";"Transmissor de Televisão Digital Terrestre                                      ";"THU9 11.3kW";"THU9 11.3kW";"05/10/2017";"03/03/2019"
"002471105528";"Volex Interconnect Systen Co. Ltd.";"Conector de Fibra Óptica";"ST-PC MM";"ST-PC MM";"05/10/2017";""
"002480300528";"AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA.";"Transmissor de Radiodifusão Sonora em FM";"SP500A ágile";"SP500A ágile";"05/10/2017";"04/09/2018"
"002480300528";"AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA.";"Transmissor de Radiodifusão Sonora em FM";"SP1000A ágile";"SP1000A ágile";"05/10/2017";"04/09/2018"
"002480300528";"AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA.";"Transmissor de Radiodifusão Sonora em FM";"SP3000A ágile";"SP3000A ágile";"05/10/2017";"04/09/2018"
"002480300528";"AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA.";"Transmissor de Radiodifusão Sonora em FM";"SP5000A ágile";"SP5000A ágile";"05/10/2017";"04/09/2018"
"002480300528";"AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA.";"Transmissor de Radiodifusão Sonora em FM";"SP10000A ágile";"SP10000A ágile";"05/10/2017";"04/09/2018"
"002480300528";"AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA.";"Transmissor de Radiodifusão Sonora em FM";"SP20000A ágile";"SP20000A ágile";"05/10/2017";"04/09/2018"
"002480300528";"AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA.";"Transmissor de Radiodifusão Sonora em FM";"SP25000A ágile";"SP25000A ágile";"05/10/2017";"04/09/2018"
"002480300528";"AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA.";"Transmissor de Radiodifusão Sonora em FM";"SP30000A ágile";"SP30000A ágile";"05/10/2017";"04/09/2018"
"002480300528";"AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA.";"Transmissor de Radiodifusão Sonora em FM";"SP35000A ágile";"SP35000A ágile";"05/10/2017";"04/09/2018"
"002480300528";"AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA.";"Transmissor de Radiodifusão Sonora em FM";"SP300A ágile";"SP300A ágile";"05/10/2017";"04/09/2018"
"002561703109";"Asustek Computer Inc.";"Telefone Móvel Celular";"ZB501KL";"Zenfone Live";"05/10/2017";"20/03/2018"
"002561703109";"Asustek Computer Inc.";"Transceptor de Radiação Restrita                                                ";"ZB501KL";"Zenfone Live";"05/10/2017";"20/03/2018"
"002571700953";"Samsung Electronics Co Ltd.";"Transceptor de Radiação Restrita                                                ";"SM-T820";"";"05/10/2017";"22/02/2019"
"002571700953";"Samsung Electronics Co Ltd.";"Equipamento de Radiocomunicação de Radiação Restrita";"SM-T820";"";"05/10/2017";"22/02/2019"
"002611507356";"Sennheiser electronic GmbH & Co. KG.";"Microfone sem Fio";"SKM 6000";"SKM 6000";"05/10/2017";"23/01/2019"
"002621601459";"ABB Ltda                 ";"Transceptor de Radiação Restrita                                                ";"VSN300 Wifi Logger Card";"VSN300 Wifi Logger Card";"05/10/2017";"26/08/2018"
"002651601463";"WU JIANG EEK SONG  ELECTRONICS CO LTD      ";"Cabo de Manobra                                                                 ";"Cabo de Manobra UTP CAT. 5E CMX";"Cabo de Manobra UTP CAT. 5E CMX";"05/10/2017";"10/08/2018"
"000211308639";"KEMP Technologies Inc.";"Equipamento de Rede de Dados";"NSA3110-LM 2600";"NSA3110-LM 2600";"05/10/2017";""
"002680905150";"ABELL Industries Co., Ltd.";"Transceptor Portátil                                                            ";"TH308";"TH308";"05/10/2017";"24/11/2019"
"002681300160";"INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA";"Antena Ponto a Ponto                                                            ";"AC2014";"";"05/10/2017";"26/02/2019"
"002681300160";"INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA";"Antena Ponto a Ponto                                                            ";"AC2017";"";"05/10/2017";"26/02/2019"
"002681300160";"INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA";"Antena Ponto a Ponto                                                            ";"AC2014S";"";"05/10/2017";"26/02/2019"
"000211308639";"KEMP Technologies Inc.";"Equipamento de Rede de Dados";"NSA5130-LM 5300";"NSA5130-LM 5300";"05/10/2017";""
"000211602878";"ZTT - Jiangsu Zhongtian Technology Co. Ltd.";"Cabo OPGW";"OPGW - 48B1-146 [125.0;124.0]";"OPGW - 48B1-146 [125.0;124.0]";"05/10/2017";""
"000211701468";"Airspan Networks Inc.";"Transceptor para Estação Rádio Base";"AirHarmony 1000";" AirHarmony-1000D";"05/10/2017";"04/01/2019"
"000220201542";"Nortel Matra Cellular";"Transceptor para Estação Rádio Base";"iBTS";"iBTS";"05/10/2017";"21/01/2004"
"000220603028";"Panduit Corp.";"Cabo para Transmissão de Dados                                                  ";"PUC6004BU";"PUC6004BU";"05/10/2017";"27/12/2007"
"003171102540";"WNI Equipamentos Eletrônicos Ltda.";"Transceptor Digital                                                             ";"Challenger L6";"Challenger L6";"05/10/2017";"18/11/2017"
"000220603028";"Panduit Corp.";"Cabo para Transmissão de Dados                                                  ";"PUC5504IG";"PUC5504IG";"05/10/2017";"27/12/2007"
"003201102540";"WNI Equipamentos Eletrônicos Ltda.";"Transceptor Digital                                                             ";"Challenger L18";"Challenger L18";"05/10/2017";"28/10/2017"
"003201602439";"Zebra Technologies Corporation";"Transceptor de Radiação Restrita                                                ";"MPACT-INDR1";"";"05/10/2017";"15/06/2018"
"000220700800";"Telcon Fios e Cabos para Telecomunicações S/A";"Cabo OPGW";"OPGW-48NZD-16.4 UB-13AG";"OPGW-48NZD-16.4 UB-13AG";"05/10/2017";""
"003211102540";"WNI Equipamentos Eletrônicos Ltda.";"Transceptor Digital                                                             ";"Challenger L23";"Challenger L23";"05/10/2017";"03/10/2013"
"003241106246";"Panduit do Brasil Ltda";"Cabo para Transmissão de Dados                                                  ";"Cabo U/UTP Categoria 5e condutor flexível CM 4 par";"Cabo U/UTP Categoria 5e condutor flexível CM 4 par";"05/10/2017";"04/12/2017"
"003271400256";"FURUKAWA ELECTRIC LATAM S.A.";"ONT - Terminação de Rede Ótica                                                  ";"FK-ONT-G400B/PoE";"FK-ONT-G400B/PoE";"05/10/2017";"07/10/2017"
"000220804266";"RADIOTRONIX, Inc.";"Transceptor de Radiação Restrita                                                ";"Wi.232DTSB-R";"Wi.232DTSB-R";"05/10/2017";"08/01/2012"
"003291505056";"SparkLAN Communications, Inc.";"Transceptor de Radiação Restrita                                                ";"WUBR-507N(M)";"";"05/10/2017";"22/08/2019"
"000220905086";"Chicony Power Technology Co., Ltd.";"Carregador de Bateria para Telefone Celular                                     ";"HP-O2040D43";"HP-O2040D43";"05/10/2017";"30/06/2011"
"000221305364";"Hella KGaA Hueck & Co.";"Dispositivo de Operação Periódica";"PH11";"";"05/10/2017";"03/01/2019"
"000221400953";"Samsung Electronics Co Ltd.";"Estação Terminal de Acesso";"SM-P905M";"SM-P905M";"05/10/2017";"23/01/2015"
"000221507110";"Shenzhen Renergy Technology Co., Ltd";"Bateria de Lítio                                                                ";"TBT9605 ";"TBT9605 ";"05/10/2017";"05/01/2016"
"000221602878";"ZTT - Jiangsu Zhongtian Technology Co. Ltd.";"Cabo OPGW";"OPGW - 48B1-104 [100.4;30.1]";"OPGW - 48B1-104 [100.4;30.1]";"05/10/2017";""
"000230200502";"MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA";"Telefone Móvel Celular";"T190";"T190";"05/10/2017";"29/01/2003"
"000230301166";"Efficient Networks, Inc.";"Modem Digital XDSL";"5930";"5930";"05/10/2017";"19/12/2003"
"000230703684";"ELDTEC BRASIL LTDA";"Cabo Coaxial Flexível                                                           ";"Série 59 B Padrão Interno";"";"05/10/2017";"20/03/2018"
"000230703684";"ELDTEC BRASIL LTDA";"Cabo Coaxial Flexível                                                           ";"Série 59 B Padrão Externo";"";"05/10/2017";"20/03/2018"
"000230801003";"LG Electronics do Brasil Ltda.";"Telefone Móvel Celular";"KE990c";"KE990c";"05/10/2017";"04/01/2010"
"000231000800";"Telcon Fios e Cabos para Telecomunicações S/A";"Cabo Auto-sustentado de Fibras Ópticas - Drop Óptico                            ";"CABO FO SM DROP CIRCULAR 12FO LSZH";"CABO FO SM DROP CIRCULAR 12FO LSZH";"05/10/2017";"06/01/2014"
"000231101684";"GatesAir Inc.";"Transmissor para Serviço Auxiliar de Radiodifusão Sonora";"Intraplex HD Link";"Intraplex HD Link";"05/10/2017";"02/02/2013"
"000231207635";"Withings Inc.";"Transceptor de Radiação Restrita                                                ";"WBS01";"WBS01";"05/10/2017";"26/12/2013"
"000231307957";"Shenzhen Kingnet Electronics Co., Ltd.";"Transceptor de Radiação Restrita                                                ";"KN-W633U";"KN-W633U";"05/10/2017";"07/01/2015"
"000231402198";"Intel Corporation";"Transceptor de Radiação Restrita                                                ";"7260SDW";"7260SDW";"05/10/2017";"30/12/2017"
"000240201343";"Celwave Division of Radio Frequency Systems Inc.";"Antena Direcional                                                               ";"APX18/206515";"APX18/206515";"05/10/2017";"14/01/2004"
"000240201343";"Celwave Division of Radio Frequency Systems Inc.";"Antena Direcional                                                               ";"APX18/206516";"APX18/206516";"05/10/2017";"14/01/2004"
"000240602678";"Nikon Corporation";"Transceptor de Radiação Restrita - Modulação Digital                            ";"COOLPIX S6";"COOLPIX S6";"05/10/2017";"29/12/2007"
"000240703684";"ELDTEC BRASIL LTDA";"Cabo Coaxial Flexível                                                           ";"SÉRIE 6 B PADRÃO INTERNO";"SÉRIE 6 B PADRÃO INTERNO";"05/10/2017";"20/03/2018"
"000240703684";"ELDTEC BRASIL LTDA";"Cabo Coaxial Flexível                                                           ";"SÉRIE 6 B PADRÃO EXTERNO S/ MENSAGEIRO";"SÉRIE 6 B PADRÃO EXTERNO S/ MENSAGEIRO";"05/10/2017";"20/03/2018"
"000240703684";"ELDTEC BRASIL LTDA";"Cabo Coaxial Flexível                                                           ";"SÉRIE 6 B PADRÃO EXTERNO C/ MENSAGEIRO ";"SÉRIE 6 B PADRÃO EXTERNO C/ MENSAGEIRO ";"05/10/2017";"20/03/2018"
"000240703684";"ELDTEC BRASIL LTDA";"Cabo Coaxial Flexível                                                           ";"SÉRIE 6 B TRIPLA INTERNO";"SÉRIE 6 B TRIPLA INTERNO";"05/10/2017";"20/03/2018"
"000240703684";"ELDTEC BRASIL LTDA";"Cabo Coaxial Flexível                                                           ";"SÉRIE 6 B TRIPLA EXTERNO S/ MENSAGEIRO";"SÉRIE 6 B TRIPLA EXTERNO S/ MENSAGEIRO";"05/10/2017";"20/03/2018"
"000240703684";"ELDTEC BRASIL LTDA";"Cabo Coaxial Flexível                                                           ";"SÉRIE 6 B TRIPLA EXTERNO C/ MENSAGEIRO ";"SÉRIE 6 B TRIPLA EXTERNO C/ MENSAGEIRO ";"05/10/2017";"20/03/2018"
"000240703684";"ELDTEC BRASIL LTDA";"Cabo Coaxial Flexível                                                           ";"SÉRIE 6 B QUADRUPLA INTERNO";"SÉRIE 6 B QUADRUPLA INTERNO";"05/10/2017";"20/03/2018"
"000240703684";"ELDTEC BRASIL LTDA";"Cabo Coaxial Flexível                                                           ";"SÉRIE 6 B QUADRUPLA EXTERNO S/ MENSAGEIRO";"SÉRIE 6 B QUADRUPLA EXTERNO S/ MENSAGEIRO";"05/10/2017";"20/03/2018"
"000240703684";"ELDTEC BRASIL LTDA";"Cabo Coaxial Flexível                                                           ";"SÉRIE 6 B QUADRUPLA EXTERNO C/ MENSAGEIRO";"SÉRIE 6 B QUADRUPLA EXTERNO C/ MENSAGEIRO";"05/10/2017";"20/03/2018"
"000240800256";"FURUKAWA ELECTRIC LATAM S.A.";"Cabo de Fibras Ópticas";"CFOA-NZD-DPE-G 144";"CFOA-NZD-DPE-G 144";"05/10/2017";""
"000240902465";"Gigaset Communications GMBH";"Sistema de Telefone sem Cordão";"Gigaset SL785";"Gigaset SL785";"05/10/2017";"06/05/2012"
"000241000800";"Telcon Fios e Cabos para Telecomunicações S/A";"Cabo Auto-sustentado de Fibras Ópticas - Drop Óptico                            ";"CABO FO SM DROP CIRCULAR 12FO COG";"CABO FO SM DROP CIRCULAR 12FO COG";"05/10/2017";"06/01/2014"
